1.000000000000,0.000000000000
-1.213700969221,-0.725899412668
2.000000000000,0.000000000000
0.195489863449,-2.227506164590
-2.327164451960,-0.764398857621
3.000000000000,0.000000000000
1.656050641572,-2.693974066792
-0.196041083834,3.736518151093
4.000000000000,0.000000000000
2.949970657294,-2.880568194142
-4.403772583052,-0.778965363003
1.362037447653,4.598353399989
3.944812414235,2.904901894471
5.000000000000,0.000000000000
1.724687633853,-4.901576538792
-4.043157314830,-3.557088546485
-5.421244141642,-0.781096637246
-5.070665883964,2.299640731332
2.839592853469,5.092809875357
5.112532807353,2.976912543852
6.000000000000,0.000000000000
3.157456917243,-5.294380588487
-2.855532012239,-5.643220439348
-6.433348655639,-0.782320314826
-6.135011582911,2.315520001545
6.235124387619,3.020467492115
7.000000000000,0.000000000000
1.744899925852,-6.996808147203
-4.261942850095,-5.986304631617
-7.442229123443,-0.783087271108
-7.182742338201,2.325556385687
-3.220355024868,6.973472127556
2.886533125851,7.257267151853
7.328361531240,3.048789475750
8.000000000000,0.000000000000
7.453242450880,-3.073951360774
5.779165553832,-5.709750038434
3.234136712062,-7.519332399069
0.196285904139,-8.243874807628
-8.219513146600,2.332295785888
-6.884813955316,5.157454488474
-4.628718935901,7.319491854797
-1.751877661982,8.539960459946
8.401545085176,3.068230790172
8.512590003640,-3.088010918038
4.657935587794,-7.893265234361
1.753484557772,-9.051259133715
-1.371153633528,-9.171692194642
-8.044364314556,5.223811135052
-0.196303983443,9.744817327487
5.731682054332,8.009233473189
7.990353996557,5.844163157348
8.189096937789,-5.910895984831
6.022406573269,-8.168881139192
3.270626939355,-9.659347774232
-8.102497162815,-6.507652397491
-9.714535183368,-3.824631507884
-10.272393842315,2.340496688390
-9.176040047034,5.272597941739
-4.722656683100,9.575829669202
-1.757032487321,10.578886370431
4.398732234011,9.881859882303
4.738742284591,-10.126417014928
-7.119015250170,-8.849837392169
-9.297520092317,-6.599706064134
-10.781558222417,-3.841614542954
-11.462316154628,-0.784415942826
-11.292027704612,2.343098443998
-8.522136862683,7.897669484962
-6.130534147901,9.920511633047
-3.286694467401,11.233772272837
2.919533008468,11.422623473286
10.308958256910,5.977071160467
11.549380053258,3.100293596647
12.000000000000,0.000000000000
6.158176829104,-10.491751910024
3.290787364167,-11.754604141520
0.196320683777,-12.245875149989
-5.859739992417,-10.847278332433
-10.464177035186,-6.670906908081
-11.838128779974,-3.854699338307
-12.465330112602,-0.784566876603
-1.759957317867,12.605655486300
1.372711604197,12.693134477020
9.616100440782,8.574999260221
12.660643834354,-3.115782036605
11.587467108516,-6.060578025986
4.786004266484,-12.292036575003
1.760489757564,-13.111089802664
-1.372839947238,-13.195276066808
-4.438492088248,-12.541921223742
-11.608026479418,-6.727088616417
-12.886497935005,-3.864993010486
-13.467897707006,-0.784685512554
-13.322653071273,2.346681730124
-12.460510683724,5.360566527971
-10.929484891194,8.096070652678
8.589110702796,10.873232147578
10.839028180334,8.689963642383
12.542081435588,6.057738296022
13.613235160941,3.111242268437
14.000000000000,0.000000000000
13.684656437647,-3.119323353482
12.684701980425,-6.090840308842
8.867511728841,-11.016679887283
6.241463343038,-12.729655743087
-2.927734225504,-13.979569818303
-8.632074638911,-11.466790633315
-10.940017897646,-9.344303526704
-13.928318011567,-3.873236033173
-14.470111252006,-0.784780449921
-14.334823026230,2.347945656668
-1.761774986883,14.625188849912
4.453362656229,14.112673774027
7.340497985313,12.888641872890
14.638846636592,3.115151545323
15.000000000000,0.000000000000
13.769623329138,-6.115347363287
12.234327888893,-8.849927745866
1.762121473020,-15.129273872672
-1.373233444612,-15.202441577148
-12.152671515691,-9.450533055427
-13.843357502134,-6.808924516259
-14.964827932864,-3.879938780415
-15.345433295472,2.348973600153
-14.591473658999,5.393412320483
-11.353248581413,10.728641416724
-9.002199495920,12.804702426674
-0.196332085303,15.746791854606
